Job Title,Rating,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,hourly,employer_provided,min_salary,max_salary,avg_salary,same_state,age,python_yn,R_yn,spark,aws,excel,desc_len,num_comp,job_simp_data engineer,job_simp_data scientist,job_simp_director,job_simp_manager,job_simp_mle,job_simp_na,seniority_na,seniority_senior,job_state_az,job_state_ca,job_state_co,job_state_ct,job_state_dc,job_state_de,job_state_fl,job_state_ga,job_state_ia,job_state_id,job_state_il,job_state_in,job_state_ks,job_state_ky,job_state_la,job_state_ma,job_state_md,job_state_mi,job_state_mn,job_state_mo,job_state_nc,job_state_ne,job_state_nj,job_state_nm,job_state_ny,job_state_oh,job_state_or,job_state_pa,job_state_ri,job_state_sc,job_state_tn,job_state_tx,job_state_ut,job_state_va,job_state_wa,job_state_wi
senior scientist - regulatory submissions,3.1,"winston-salem, nc","winston-salem, nc",5001 to 10000 employees,1875.0,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),0,0,0.17055468185792283,0.5941690230570522,117.5,1,1.7570487085929796,0,0,0,0,1,2.2962989018294957,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
scientist - biomarker and flow cytometry,2.4,"san diego, ca","san diego, ca",501 to 1000 employees,2006.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$50 to $100 million (usd),0,0,-1.0245469607473379,-0.6671763898413545,70.5,1,-0.6666031962042752,0,0,0,0,0,-0.3259161567416617,-0.761876426769001,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
revenue analytics manager,4.8,"san francisco, ca","san francisco, ca",51 to 200 employees,2011.0,company - private,computer hardware & software,information technology,$25 to $50 million (usd),0,0,-0.9599468719578643,-1.1097537277004446,61.5,1,-0.7591089940973003,0,0,0,0,1,-0.11611264440551945,-0.761876426769001,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"associate scientist, lc/ms biologics",2.9,"ithaca, ny","morrisville, nc",1001 to 5000 employees,2015.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,0,0,-0.9922469163526011,-0.7114341236272634,70.0,0,-0.8331136324117202,0,0,0,0,1,0.5507862944936913,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
sr. scientist method development,2.9,"marietta, ga","morrisville, nc",1001 to 5000 employees,2015.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,0,0,-0.7984466499841805,-0.4016299871259004,80.0,0,-0.8331136324117202,0,0,0,0,1,0.4889633159369598,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
it - data engineer ii,3.4,"quincy, ma","quincy, ma",1001 to 5000 employees,1988.0,company - private,insurance carriers,insurance,$100 to $500 million (usd),0,0,-0.44314616164207593,-0.20247018508930992,90.0,1,-0.33358232378938524,0,0,1,0,1,-0.735000121234077,-0.761876426769001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"research scientist, immunology - cancer biology",,"cambridge, ma","san mateo, ca",unknown,,company - private,-1,-1,unknown / non-applicable,0,1,0.8165555697526583,0.26223601966273463,120.0,0,,0,0,0,0,1,-0.3686660887223804,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"project scientist - auton lab, robotics institute",2.6,"pittsburgh, pa","pittsburgh, pa",501 to 1000 employees,1984.0,college / university,colleges & universities,education,unknown / non-applicable,0,0,-0.6046463836157598,-0.822078458092036,73.5,1,-0.25957768547496524,0,0,0,0,1,-0.520592770069242,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
data scientist,3.8,"fort lauderdale, fl","fort lauderdale, fl",501 to 1000 employees,1984.0,subsidiary or business segment,advertising & marketing,business services,unknown / non-applicable,0,0,-0.21704585087891848,-0.3131145195540824,91.0,1,-0.25957768547496524,1,0,0,0,1,-0.6277964456516595,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,5.0,"washington, dc","alexandria, va",unknown,,company - private,enterprise software & network solutions,information technology,unknown / non-applicable,0,1,2.431557789489497,0.7048133575218247,155.0,0,,0,0,0,1,1,-0.4318044498015956,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"enterprise architect, data",3.6,"boston, ma","springfield, ma",5001 to 10000 employees,1851.0,company - private,insurance carriers,insurance,$10+ billion (usd),0,0,0.8488556141473951,0.6605556237359157,129.5,0,2.2010765384794997,1,0,1,1,1,0.4961979198106199,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"senior manager, epidemiologic data scientist",4.0,"new york, ny","new york, ny",10000+ employees,1849.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$10+ billion (usd),0,0,1.6240566796210778,1.8112567021695498,167.5,1,2.2380788576367094,0,0,0,1,1,0.6869283855707492,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
corporate risk data analyst (sql based) - milwaukee or,3.8,"green bay, wi","green bay, wi",1001 to 5000 employees,1870.0,company - public,banks & credit unions,finance,$1 to $2 billion (usd),0,0,-1.0245469607473379,-1.131882594593399,60.0,1,1.8495545064860046,0,0,0,1,1,0.1535407727036289,1.406840869890585,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
lead data scientist,3.9,"burbank, ca","burbank, ca",51 to 200 employees,2009.0,company - private,financial analytics & research,finance,$50 to $100 million (usd),0,0,2.076257301147393,2.0546742379920495,180.0,1,-0.7221066749400903,1,0,0,0,1,-0.4410121274589811,-0.761876426769001,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"marketing data analyst, may 2020 undergrad",3.8,"new york, ny","new york, ny",1001 to 5000 employees,2002.0,company - private,travel agencies,travel & tourism,$2 to $5 billion (usd),0,0,-0.9922469163526011,-0.9327227925568085,65.0,1,-0.5925985578898553,0,0,0,0,1,-0.9000806278057751,1.406840869890585,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
senior data engineer,4.3,"durham, nc","daly city, ca",5001 to 10000 employees,1990.0,company - private,computer hardware & software,information technology,$1 to $2 billion (usd),0,0,0.10595459306844927,0.41713808791341617,112.5,0,-0.37058464294659527,1,0,1,1,0,0.4652864305322541,1.406840869890585,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data analyst,1.9,"new york, ny","new york, ny",201 to 500 employees,2010.0,company - private,"department, clothing, & shoe stores",retail,$100 to $500 million (usd),0,0,-0.3139459840631288,-0.4016299871259004,87.5,1,-0.7406078345186953,1,0,0,0,1,0.43897878008258107,1.406840869890585,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
data modeler - data solutions engineer,3.3,"indianapolis, in","boston, ma",10000+ employees,1912.0,company - private,insurance carriers,insurance,$10+ billion (usd),0,0,-1.2183472271157585,-1.3753001304158985,51.5,0,1.0725058041845947,1,0,0,0,1,0.2982328501768305,1.406840869890585,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
associate environmental scientist - wildlife biologist,4.7,"clovis, ca","visalia, ca",51 to 200 employees,1972.0,company - private,architectural & engineering services,business services,$10 to $25 million (usd),0,0,-1.1860471827210217,-1.4195578642018076,51.0,0,-0.03756377053170526,0,0,0,0,1,0.23246372405264795,-0.761876426769001,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"associate, data science, internal audit",3.1,"boston, ma","madrid, spain",10000+ employees,1856.0,company - private,banks & credit unions,finance,$10+ billion (usd),0,0,-1.0245469607473379,-1.0212382601286265,62.5,0,2.1085707405864746,1,0,0,0,1,-0.3581430285425112,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr data engineer (sr bi developer),3.4,"chandler, az","franklin, tn",501 to 1000 employees,1981.0,company - public,health care services & hospitals,health care,unknown / non-applicable,0,0,0.4935551258052906,-0.4016299871259004,100.0,0,-0.20407420673915025,0,0,0,0,0,0.012794842797878302,-0.761876426769001,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data engineer,4.4,"chantilly, va","washington, dc",51 to 200 employees,2004.0,company - private,it services,information technology,unknown / non-applicable,0,0,-0.44314616164207593,-0.42375885401885494,85.0,0,-0.6296008770470652,1,0,1,1,0,-0.6580502436687835,-0.761876426769001,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
senior lidar data scientist,3.9,"orlando, fl","orlando, fl",201 to 500 employees,2012.0,company - private,computer hardware & software,information technology,unknown / non-applicable,0,0,0.5904552589895009,0.5056535554852342,122.0,1,-0.7776101536759052,1,0,0,1,0,1.1690160800610072,-0.761876426769001,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
salesforce analytics consultant,3.9,"chicago, il","jacksonville, fl",501 to 1000 employees,1995.0,company - private,enterprise software & network solutions,information technology,$100 to $500 million (usd),0,0,-0.7338465611947069,-1.043367127021581,66.5,0,-0.46309044083962025,1,0,0,0,0,0.5849862400782663,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"technology-minded, data professional opportunities",4.7,"columbia, mo","columbia, mo",1001 to 5000 employees,2002.0,company - private,lending,finance,unknown / non-applicable,0,0,-1.1214470939315482,-0.6007897891624909,70.5,1,-0.5925985578898553,0,0,1,0,1,-0.7639385367287174,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data engineer,4.7,"austin, tx","austin, tx",51 to 200 employees,2010.0,company - private,security services,business services,$10 to $25 million (usd),0,0,0.719655436568448,1.1473906953809148,138.5,1,-0.7406078345186953,1,0,1,0,0,0.6474669098962397,-0.761876426769001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
managing data scientist/ml engineer,3.4,"boston, ma","london, united kingdom",1001 to 5000 employees,1943.0,company - private,consulting,business services,$100 to $500 million (usd),0,0,0.2028547262526596,0.12946281830500764,107.5,0,0.4989698572478397,0,0,1,0,1,3.2170666675680515,1.406840869890585,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"scientist, pharmacometrics",3.8,"cambridge, ma","cambridge, ma",501 to 1000 employees,2008.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$50 to $100 million (usd),0,0,0.2997548594368699,0.6384267568429612,120.5,1,-0.7036055153614852,0,0,0,0,0,-0.780380818259763,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
staff scientist- upstream pd,2.7,"rockville, md","rockville, md",201 to 500 employees,1961.0,company - private,biotech & pharmaceuticals,biotech & pharmaceuticals,$25 to $50 million (usd),0,0,-0.8307466943789172,-0.33524338644703694,81.0,1,0.16594898483294973,0,0,0,0,0,0.5724901061146717,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
scientist manufacturing pharma - kentucky bioprocessing,3.1,"owensboro, ky","winston-salem, nc",5001 to 10000 employees,1875.0,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),0,0,-0.21704585087891848,0.24010715276978015,103.5,0,1.7570487085929796,0,0,0,0,0,0.8546396571874146,-0.761876426769001,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr. data engineer,3.4,"chicago, il","chicago, il",1001 to 5000 employees,2005.0,company - public,transportation management,transportation & logistics,$2 to $5 billion (usd),0,0,0.009054459884238952,0.26223601966273463,107.5,1,-0.6481020366256702,0,0,0,0,0,0.27521365603336656,1.406840869890585,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
lead big data engineer,4.0,"san francisco, ca","mill valley, ca",1001 to 5000 employees,2007.0,company - private,internet,information technology,unknown / non-applicable,0,0,1.4948565020421307,1.6563546339188684,162.0,0,-0.6851043557828802,1,0,1,1,1,0.07132936504840075,0.6839351043373896,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
product engineer – spatial data science and statistical analysis,3.5,"redlands, ca","redlands, ca",1001 to 5000 employees,1969.0,company - private,computer hardware & software,information technology,$1 to $2 billion (usd),0,0,-0.7338465611947069,-0.954851659449763,68.5,1,0.01793970820410974,1,0,1,0,1,-0.30026619755323053,-0.03897066121580572,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr software engineer (data scientist),3.4,"westlake, oh","new york, ny",10000+ employees,1978.0,company - public,insurance carriers,insurance,$5 to $10 billion (usd),0,0,0.2028547262526596,0.26223601966273463,110.5,0,-0.14857072800333526,0,0,0,0,1,-1.4038721339170133,1.406840869890585,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
college hire - data scientist - open to december 2019 graduates,3.7,"peoria, il","deerfield, il",10000+ employees,1925.0,company - public,industrial manufacturing,manufacturing,$10+ billion (usd),0,0,-0.37854607285260233,-0.6450475229484,81.0,0,0.8319907296627297,0,0,0,0,0,-0.7435501076302208,1.406840869890585,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data scientist,4.3,"chicago, il","chicago, il",1001 to 5000 employees,1993.0,company - public,real estate,real estate,$2 to $5 billion (usd),0,0,1.139556013700026,0.48352468859227965,130.0,1,-0.4260881216824102,1,0,1,0,1,3.4531778303538667,1.406840869890585,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
sr. data engineer (etl developer),3.7,"des moines, ia","des moines, ia",201 to 500 employees,,subsidiary or business segment,insurance carriers,insurance,$100 to $500 million (usd),0,0,0.26745481504213314,0.4392669548063707,115.5,1,,1,0,0,0,1,1.77540742292597,-0.761876426769001,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data scientist artificial intelligence,3.8,"richland, wa","richland, wa",1001 to 5000 employees,1965.0,government,energy,"oil, gas, energy & utilities",$500 million to $1 billion (usd),0,0,-0.4754462060368127,-0.6007897891624909,80.5,1,0.09194434651852974,0,0,0,0,0,0.8671357911510094,1.406840869890585,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
analytics - business assurance data analyst,4.6,"cedar rapids, ia","cedar rapids, ia",501 to 1000 employees,1992.0,company - private,lending,finance,$100 to $500 million (usd),0,0,-1.4121474934841791,-1.6187176662383982,43.0,1,-0.40758696210380524,0,0,0,0,1,0.3015213064830396,-0.761876426769001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"associate director/director, safety scientist",4.4,"cambridge, ma","cambridge, ma",201 to 500 employees,2003.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,unknown / non-applicable,0,0,0.881155658542132,1.1031329615950058,140.0,1,-0.6110997174684603,0,0,0,0,1,1.0387932103351256,-0.761876426769001,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"senior scientist, cell pharmacology/assay development",,"cambridge, ma","san mateo, ca",unknown,,company - private,-1,-1,unknown / non-applicable,0,1,1.139556013700026,0.040947350733189614,120.0,0,,0,0,0,0,0,-0.4311467585403538,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data analyst senior,3.0,"philadelphia, pa","philadelphia, pa",5001 to 10000 employees,1983.0,company - private,insurance carriers,insurance,$5 to $10 billion (usd),0,0,-0.863046738773654,-0.954851659449763,66.5,1,-0.24107652589636025,0,0,0,0,1,-0.0681011823348662,1.406840869890585,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
lead data engineer (python),4.7,"san francisco, ca","los angeles, ca",51 to 200 employees,2006.0,company - private,staffing & outsourcing,business services,$1 to $5 million (usd),0,0,-0.281645939668392,-0.11395471751749191,94.5,0,-0.6666031962042752,1,0,0,1,0,-1.5557988152638749,-0.761876426769001,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data scientist 4 artificial intelligence,3.8,"seattle, wa","richland, wa",1001 to 5000 employees,1965.0,government,energy,"oil, gas, energy & utilities",$500 million to $1 billion (usd),0,0,0.5581552145947641,0.39500922102046165,119.0,0,0.09194434651852974,0,0,0,0,0,0.8658204086285257,1.406840869890585,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
medical lab scientist - mlt,3.2,"omaha, ne","englewood, co",10000+ employees,1996.0,nonprofit organization,health care services & hospitals,health care,$10+ billion (usd),1,0,-1.0568470051420746,-1.5523310655595346,25.0,0,-0.48159160041822524,0,0,0,0,0,-1.3321837864416544,0.6839351043373896,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"senior operations data analyst, call center operations",2.7,"nashville, tn","peachtree corners, ga",5001 to 10000 employees,2000.0,company - public,financial transaction processing,finance,$2 to $5 billion (usd),1,0,-1.7674479818262838,-2.0834238709904427,13.5,0,-0.5555962387326452,0,0,0,0,1,0.28244825990702666,-0.761876426769001,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
"director ii, data science - grs predictive analytics",3.3,"chicago, il","boston, ma",10000+ employees,1912.0,company - private,insurance carriers,insurance,$10+ billion (usd),0,0,2.431557789489497,2.45299384206523,194.5,0,1.0725058041845947,1,0,0,0,0,0.043048640815002266,1.406840869890585,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
research computer scientist - research engineer - sr. computer scientist - software development,3.9,"san antonio, tx","san antonio, tx",1001 to 5000 employees,1947.0,nonprofit organization,research & development,business services,$500 million to $1 billion (usd),0,0,-0.7338465611947069,-0.822078458092036,71.5,1,0.4249652189334197,1,0,0,1,1,-1.0112304509556436,1.406840869890585,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
geospatial software developer and data scientist,3.7,"austin, tx","austin, tx",501 to 1000 employees,,college / university,colleges & universities,education,unknown / non-applicable,0,0,0.23515477064739637,0.01881848384023511,105.5,1,,1,0,0,1,0,3.199309003514522,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
senior scientist - toxicologist - product integrity (stewardship),3.1,"winston-salem, nc","winston-salem, nc",5001 to 10000 employees,1875.0,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),0,0,-0.8953467831683908,-0.6007897891624909,74.0,1,1.7570487085929796,0,0,0,0,1,1.4235425981615935,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
systems engineer ii - data analyst,3.7,"huntsville, al","waltham, ma",10000+ employees,1922.0,company - public,aerospace & defense,aerospace & defense,$10+ billion (usd),0,0,-0.8307466943789172,-1.1540114614863535,62.5,0,0.8874942083985448,0,0,0,0,1,0.5948516089968937,-0.761876426769001,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior research analytical scientist-non-targeted analysis,4.3,"durham, nc","research triangle park, nc",1001 to 5000 employees,1958.0,nonprofit organization,research & development,business services,$500 million to $1 billion (usd),0,0,-1.0245469607473379,-0.8884650587708995,65.5,0,0.22145246356876475,0,0,0,0,0,-1.0835764896922444,1.406840869890585,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
director data science,3.6,"fort lee, nj","fort lee, nj",1001 to 5000 employees,1989.0,company - private,advertising & marketing,business services,unknown / non-applicable,0,0,1.591756635226341,1.5678391663470503,161.5,1,-0.3520834833679902,1,0,0,1,1,0.8230704766478071,-0.761876426769001,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
sr data analyst - it,2.1,"blue bell, pa","blue bell, pa",1001 to 5000 employees,2003.0,other organization,biotech & pharmaceuticals,biotech & pharmaceuticals,$100 to $500 million (usd),0,0,-0.7338465611947069,-0.777820724306127,72.5,1,-0.6110997174684603,0,0,0,0,1,-1.6511640481439396,0.6839351043373896,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
senior data engineer,3.9,"san francisco, ca","san francisco, ca",51 to 200 employees,2008.0,company - public,computer hardware & software,information technology,$10 to $25 million (usd),0,0,0.719655436568448,1.1695195622738692,139.0,1,-0.7036055153614852,1,0,0,1,1,0.687586076831991,-0.761876426769001,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
senior data engineer,3.9,"san francisco, ca","san francisco, ca",201 to 500 employees,2007.0,company - private,internet,information technology,$10 to $25 million (usd),0,0,0.8165555697526583,0.9924886271302332,136.5,1,-0.6851043557828802,0,0,0,0,0,-0.2654085607074138,0.6839351043373896,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
associate machine learning engineer / data scientist may 2020 undergrad,3.8,"new york, ny","new york, ny",1001 to 5000 employees,2002.0,company - private,travel agencies,travel & tourism,$2 to $5 billion (usd),0,0,-0.7015465167999702,-0.7114341236272634,74.5,1,-0.5925985578898553,1,0,1,0,0,-0.4587697915125104,1.406840869890585,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
senior scientist - biostatistician,3.1,"winston-salem, nc","winston-salem, nc",5001 to 10000 employees,1875.0,company - private,consumer products manufacturing,manufacturing,$10+ billion (usd),0,0,-0.3139459840631288,-0.7114341236272634,80.5,1,1.7570487085929796,0,0,0,0,1,1.2361005887076733,-0.761876426769001,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
data scientist,3.5,"albuquerque, nm","gottingen, germany",5001 to 10000 employees,1870.0,company - public,biotech & pharmaceuticals,biotech & pharmaceuticals,$1 to $2 billion (usd),0,0,-0.6046463836157598,-0.733562990520218,75.5,0,1.8495545064860046,1,0,0,0,1,-0.21476633359179323,-0.761876426769001,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
